symbol,name,market,sector,industry,theme,note
7782.T,シンシア,JP,精密機器,電機・精密,精密機器,スタンダード（内国株式）
7791.T,ドリームベッド,JP,その他製品,情報通信・サービスその他,その他製品,スタンダード（内国株式）
7792.T,コラントッテ,JP,その他製品,情報通信・サービスその他,その他製品,グロース（内国株式）
7793.T,イメージ・マジック,JP,その他製品,情報通信・サービスその他,その他製品,グロース（内国株式）
7794.T,イーディーピー,JP,その他製品,情報通信・サービスその他,その他製品,グロース（内国株式）
7795.T,ＫＹＯＲＩＴＳＵ,JP,その他製品,情報通信・サービスその他,その他製品,スタンダード（内国株式）
7800.T,アミファ,JP,その他製品,情報通信・サービスその他,その他製品,スタンダード（内国株式）
7803.T,ブシロード,JP,その他製品,情報通信・サービスその他,その他製品,グロース（内国株式）
7804.T,ビーアンドピー,JP,その他製品,情報通信・サービスその他,その他製品,スタンダード（内国株式）
7805.T,プリントネット,JP,その他製品,情報通信・サービスその他,その他製品,スタンダード（内国株式）
7806.T,ＭＴＧ,JP,その他製品,情報通信・サービスその他,その他製品,グロース（内国株式）
7807.T,幸和製作所,JP,その他製品,情報通信・サービスその他,その他製品,スタンダード（内国株式）
7808.T,シー・エス・ランバー,JP,その他製品,情報通信・サービスその他,その他製品,スタンダード（内国株式）
7809.T,壽屋,JP,その他製品,情報通信・サービスその他,その他製品,スタンダード（内国株式）
7810.T,クロスフォー,JP,その他製品,情報通信・サービスその他,その他製品,スタンダード（内国株式）
7811.T,中本パックス,JP,その他製品,情報通信・サービスその他,その他製品,スタンダード（内国株式）
7812.T,クレステック,JP,その他製品,情報通信・サービスその他,その他製品,スタンダード（内国株式）
7813.T,プラッツ,JP,その他製品,情報通信・サービスその他,その他製品,スタンダード（内国株式）
7814.T,日本創発グループ,JP,その他製品,情報通信・サービスその他,その他製品,スタンダード（内国株式）
7815.T,東京ボード工業,JP,その他製品,情報通信・サービスその他,その他製品,スタンダード（内国株式）
7818.T,トランザクション,JP,その他製品,情報通信・サービスその他,その他製品,プライム（内国株式）
7819.T,粧美堂,JP,その他製品,情報通信・サービスその他,その他製品,スタンダード（内国株式）
7820.T,ニホンフラッシュ,JP,その他製品,情報通信・サービスその他,その他製品,プライム（内国株式）
7821.T,前田工繊,JP,その他製品,情報通信・サービスその他,その他製品,プライム（内国株式）
7822.T,永大産業,JP,その他製品,情報通信・サービスその他,その他製品,スタンダード（内国株式）
7823.T,アートネイチャー,JP,その他製品,情報通信・サービスその他,その他製品,スタンダード（内国株式）
7826.T,フルヤ金属,JP,その他製品,情報通信・サービスその他,その他製品,プライム（内国株式）
7827.T,オービス,JP,その他製品,情報通信・サービスその他,その他製品,スタンダード（内国株式）
7831.T,ウイルコホールディングス,JP,その他製品,情報通信・サービスその他,その他製品,スタンダード（内国株式）
7832.T,バンダイナムコホールディングス,JP,その他製品,情報通信・サービスその他,その他製品,プライム（内国株式）
7833.T,アイフィスジャパン,JP,その他製品,情報通信・サービスその他,その他製品,スタンダード（内国株式）
7836.T,アビックス,JP,その他製品,情報通信・サービスその他,その他製品,スタンダード（内国株式）
7837.T,アールシーコア,JP,その他製品,情報通信・サービスその他,その他製品,スタンダード（内国株式）
7839.T,ＳＨＯＥＩ,JP,その他製品,情報通信・サービスその他,その他製品,プライム（内国株式）
7840.T,フランスベッドホールディングス,JP,その他製品,情報通信・サービスその他,その他製品,プライム（内国株式）
7841.T,遠藤製作所,JP,その他製品,情報通信・サービスその他,その他製品,スタンダード（内国株式）
7844.T,マーベラス,JP,情報・通信業,情報通信・サービスその他,情報・通信業,プライム（内国株式）
7846.T,パイロットコーポレーション,JP,その他製品,情報通信・サービスその他,その他製品,プライム（内国株式）
7847.T,グラファイトデザイン,JP,その他製品,情報通信・サービスその他,その他製品,スタンダード（内国株式）
7849.T,スターツ出版,JP,情報・通信業,情報通信・サービスその他,情報・通信業,スタンダード（内国株式）
7850.T,総合商研,JP,その他製品,情報通信・サービスその他,その他製品,スタンダード（内国株式）
7851.T,カワセコンピュータサプライ,JP,その他製品,情報通信・サービスその他,その他製品,スタンダード（内国株式）
7856.T,萩原工業,JP,その他製品,情報通信・サービスその他,その他製品,プライム（内国株式）
7857.T,セキ,JP,その他製品,情報通信・サービスその他,その他製品,スタンダード（内国株式）
7859.T,アルメディオ,JP,その他製品,情報通信・サービスその他,その他製品,スタンダード（内国株式）
7860.T,エイベックス,JP,情報・通信業,情報通信・サービスその他,情報・通信業,プライム（内国株式）
7863.T,平賀,JP,その他製品,情報通信・サービスその他,その他製品,スタンダード（内国株式）
7864.T,フジシールインターナショナル,JP,その他製品,情報通信・サービスその他,その他製品,プライム（内国株式）
7865.T,ピープル,JP,その他製品,情報通信・サービスその他,その他製品,スタンダード（内国株式）
7867.T,タカラトミー,JP,その他製品,情報通信・サービスその他,その他製品,プライム（内国株式）
7868.T,広済堂ホールディングス,JP,その他製品,情報通信・サービスその他,その他製品,プライム（内国株式）
7871.T,フクビ化学工業,JP,化学,素材・化学,化学,スタンダード（内国株式）
7872.T,エステールホールディングス,JP,その他製品,情報通信・サービスその他,その他製品,スタンダード（内国株式）
7874.T,レック,JP,化学,素材・化学,化学,プライム（内国株式）
7875.T,竹田ｉＰホールディングス,JP,その他製品,情報通信・サービスその他,その他製品,スタンダード（内国株式）
7877.T,永大化工,JP,化学,素材・化学,化学,スタンダード（内国株式）
7878.T,光・彩,JP,その他製品,情報通信・サービスその他,その他製品,スタンダード（内国株式）
7879.T,ノダ,JP,その他製品,情報通信・サービスその他,その他製品,スタンダード（内国株式）
7883.T,サンメッセ,JP,その他製品,情報通信・サービスその他,その他製品,スタンダード（内国株式）
7885.T,タカノ,JP,その他製品,情報通信・サービスその他,その他製品,スタンダード（内国株式）
7886.T,ヤマト モビリティ ＆ Ｍｆｇ．,JP,化学,素材・化学,化学,スタンダード（内国株式）
7887.T,南海プライウッド,JP,その他製品,情報通信・サービスその他,その他製品,スタンダード（内国株式）
7888.T,三光合成,JP,化学,素材・化学,化学,プライム（内国株式）
7893.T,プロネクサス,JP,その他製品,情報通信・サービスその他,その他製品,プライム（内国株式）
7896.T,セブン工業,JP,その他製品,情報通信・サービスその他,その他製品,スタンダード（内国株式）
7897.T,ホクシン,JP,その他製品,情報通信・サービスその他,その他製品,スタンダード（内国株式）
7898.T,ウッドワン,JP,その他製品,情報通信・サービスその他,その他製品,スタンダード（内国株式）
7901.T,マツモト,JP,その他製品,情報通信・サービスその他,その他製品,スタンダード（内国株式）
7902.T,ソノコム,JP,その他製品,情報通信・サービスその他,その他製品,スタンダード（内国株式）
7906.T,ヨネックス,JP,その他製品,情報通信・サービスその他,その他製品,スタンダード（内国株式）
7908.T,きもと,JP,化学,素材・化学,化学,スタンダード（内国株式）
7911.T,ＴＯＰＰＡＮホールディングス,JP,その他製品,情報通信・サービスその他,その他製品,プライム（内国株式）
7912.T,大日本印刷,JP,その他製品,情報通信・サービスその他,その他製品,プライム（内国株式）
7914.T,共同印刷,JP,その他製品,情報通信・サービスその他,その他製品,プライム（内国株式）
7915.T,ＮＩＳＳＨＡ,JP,その他製品,情報通信・サービスその他,その他製品,プライム（内国株式）
7916.T,光村印刷,JP,その他製品,情報通信・サービスその他,その他製品,スタンダード（内国株式）
7917.T,ＺＡＣＲＯＳ,JP,化学,素材・化学,化学,プライム（内国株式）
7918.T,ヴィア・ホールディングス,JP,小売業,小売,小売業,スタンダード（内国株式）
7919.T,野崎印刷紙業,JP,その他製品,情報通信・サービスその他,その他製品,スタンダード（内国株式）
7921.T,ＴＡＫＡＲＡ ＆ ＣＯＭＰＡＮＹ,JP,その他製品,情報通信・サービスその他,その他製品,プライム（内国株式）
7927.T,ムトー精工,JP,化学,素材・化学,化学,スタンダード（内国株式）
7928.T,旭化学工業,JP,化学,素材・化学,化学,スタンダード（内国株式）
7931.T,未来工業,JP,化学,素材・化学,化学,プライム（内国株式）
7932.T,ニッピ,JP,その他製品,情報通信・サービスその他,その他製品,スタンダード（内国株式）
7936.T,アシックス,JP,その他製品,情報通信・サービスその他,その他製品,プライム（内国株式）
7937.T,ツツミ,JP,その他製品,情報通信・サービスその他,その他製品,スタンダード（内国株式）
7938.T,リーガルコーポレーション,JP,その他製品,情報通信・サービスその他,その他製品,スタンダード（内国株式）
7939.T,研創,JP,その他製品,情報通信・サービスその他,その他製品,スタンダード（内国株式）
7940.T,ウェーブロックホールディングス,JP,化学,素材・化学,化学,スタンダード（内国株式）
7942.T,ＪＳＰ,JP,化学,素材・化学,化学,プライム（内国株式）
7943.T,ニチハ,JP,ガラス・土石製品,建設・資材,ガラス・土石製品,プライム（内国株式）
7944.T,ローランド,JP,その他製品,情報通信・サービスその他,その他製品,プライム（内国株式）
7946.T,光陽社,JP,その他製品,情報通信・サービスその他,その他製品,スタンダード（内国株式）
7947.T,エフピコ,JP,化学,素材・化学,化学,プライム（内国株式）
7949.T,小松ウオール工業,JP,その他製品,情報通信・サービスその他,その他製品,プライム（内国株式）
7951.T,ヤマハ,JP,その他製品,情報通信・サービスその他,その他製品,プライム（内国株式）
7952.T,河合楽器製作所,JP,その他製品,情報通信・サービスその他,その他製品,プライム（内国株式）
7953.T,菊水化学工業,JP,その他製品,情報通信・サービスその他,その他製品,スタンダード（内国株式）
7955.T,クリナップ,JP,その他製品,情報通信・サービスその他,その他製品,プライム（内国株式）
7956.T,ピジョン,JP,その他製品,情報通信・サービスその他,その他製品,プライム（内国株式）
7957.T,フジコピアン,JP,その他製品,情報通信・サービスその他,その他製品,スタンダード（内国株式）
7962.T,キングジム,JP,その他製品,情報通信・サービスその他,その他製品,プライム（内国株式）
7963.T,興研,JP,その他製品,情報通信・サービスその他,その他製品,スタンダード（内国株式）
7965.T,象印マホービン,JP,電気機器,電機・精密,電気機器,プライム（内国株式）
7966.T,リンテック,JP,その他製品,情報通信・サービスその他,その他製品,プライム（内国株式）
7970.T,信越ポリマー,JP,化学,素材・化学,化学,プライム（内国株式）
7971.T,東リ,JP,化学,素材・化学,化学,スタンダード（内国株式）
7972.T,イトーキ,JP,その他製品,情報通信・サービスその他,その他製品,プライム（内国株式）
7974.T,任天堂,JP,その他製品,情報通信・サービスその他,その他製品,プライム（内国株式）
7975.T,リヒトラブ,JP,その他製品,情報通信・サービスその他,その他製品,スタンダード（内国株式）
7976.T,三菱鉛筆,JP,その他製品,情報通信・サービスその他,その他製品,プライム（内国株式）
7979.T,松風,JP,精密機器,電機・精密,精密機器,プライム（内国株式）
7980.T,重松製作所,JP,その他製品,情報通信・サービスその他,その他製品,スタンダード（内国株式）
7981.T,タカラスタンダード,JP,その他製品,情報通信・サービスその他,その他製品,プライム（内国株式）
7983.T,ミロク,JP,その他製品,情報通信・サービスその他,その他製品,スタンダード（内国株式）
7984.T,コクヨ,JP,その他製品,情報通信・サービスその他,その他製品,プライム（内国株式）
7985.T,ネポン,JP,金属製品,建設・資材,金属製品,スタンダード（内国株式）
7986.T,日本アイ・エス・ケイ,JP,その他製品,情報通信・サービスその他,その他製品,スタンダード（内国株式）
7987.T,ナカバヤシ,JP,その他製品,情報通信・サービスその他,その他製品,スタンダード（内国株式）
7988.T,ニフコ,JP,化学,素材・化学,化学,プライム（内国株式）
7989.T,立川ブラインド工業,JP,金属製品,建設・資材,金属製品,プライム（内国株式）
7990.T,グローブライド,JP,その他製品,情報通信・サービスその他,その他製品,プライム（内国株式）
7991.T,マミヤ・オーピー,JP,機械,機械,機械,スタンダード（内国株式）
7992.T,セーラー万年筆,JP,その他製品,情報通信・サービスその他,その他製品,スタンダード（内国株式）
7994.T,オカムラ,JP,その他製品,情報通信・サービスその他,その他製品,プライム（内国株式）
7995.T,バルカー,JP,化学,素材・化学,化学,プライム（内国株式）
7997.T,くろがね工作所,JP,その他製品,情報通信・サービスその他,その他製品,スタンダード（内国株式）
8001.T,伊藤忠商事,JP,卸売業,商社・卸売,卸売業,プライム（内国株式）
8002.T,丸紅,JP,卸売業,商社・卸売,卸売業,プライム（内国株式）
8005.T,スクロール,JP,小売業,小売,小売業,プライム（内国株式）
8006.T,ユアサ・フナショク,JP,卸売業,商社・卸売,卸売業,スタンダード（内国株式）
8007.T,高島,JP,卸売業,商社・卸売,卸売業,プライム（内国株式）
8008.T,ヨンドシーホールディングス,JP,小売業,小売,小売業,プライム（内国株式）
8011.T,三陽商会,JP,繊維製品,素材・化学,繊維製品,プライム（内国株式）
8012.T,長瀬産業,JP,卸売業,商社・卸売,卸売業,プライム（内国株式）
8013.T,ナイガイ,JP,繊維製品,素材・化学,繊維製品,スタンダード（内国株式）
8014.T,蝶理,JP,卸売業,商社・卸売,卸売業,プライム（内国株式）
8015.T,豊田通商,JP,卸売業,商社・卸売,卸売業,プライム（内国株式）
8016.T,オンワードホールディングス,JP,繊維製品,素材・化学,繊維製品,プライム（内国株式）
8018.T,三共生興,JP,卸売業,商社・卸売,卸売業,スタンダード（内国株式）
8020.T,兼松,JP,卸売業,商社・卸売,卸売業,プライム（内国株式）
8022.T,美津濃,JP,その他製品,情報通信・サービスその他,その他製品,プライム（内国株式）
8023.T,ＤＡＩＫＯ ＸＴＥＣＨ,JP,情報・通信業,情報通信・サービスその他,情報・通信業,スタンダード（内国株式）
8025.T,ツカモトコーポレーション,JP,卸売業,商社・卸売,卸売業,スタンダード（内国株式）
8029.T,ルックホールディングス,JP,繊維製品,素材・化学,繊維製品,スタンダード（内国株式）
8030.T,中央魚類,JP,卸売業,商社・卸売,卸売業,スタンダード（内国株式）
8031.T,三井物産,JP,卸売業,商社・卸売,卸売業,プライム（内国株式）
8032.T,日本紙パルプ商事,JP,卸売業,商社・卸売,卸売業,プライム（内国株式）
8035.T,東京エレクトロン,JP,電気機器,電機・精密,電気機器,プライム（内国株式）
8037.T,カメイ,JP,卸売業,商社・卸売,卸売業,プライム（内国株式）
8039.T,築地魚市場,JP,卸売業,商社・卸売,卸売業,スタンダード（内国株式）
8040.T,東京ソワール,JP,繊維製品,素材・化学,繊維製品,スタンダード（内国株式）
8041.T,ＯＵＧホールディングス,JP,卸売業,商社・卸売,卸売業,スタンダード（内国株式）
8043.T,スターゼン,JP,卸売業,商社・卸売,卸売業,プライム（内国株式）
8045.T,横浜丸魚,JP,卸売業,商社・卸売,卸売業,スタンダード（内国株式）
8046.T,丸藤シートパイル,JP,卸売業,商社・卸売,卸売業,スタンダード（内国株式）
8050.T,セイコーグループ,JP,精密機器,電機・精密,精密機器,プライム（内国株式）
8051.T,山善,JP,卸売業,商社・卸売,卸売業,プライム（内国株式）
8052.T,椿本興業,JP,卸売業,商社・卸売,卸売業,プライム（内国株式）
8053.T,住友商事,JP,卸売業,商社・卸売,卸売業,プライム（内国株式）
8056.T,ＢＩＰＲＯＧＹ,JP,情報・通信業,情報通信・サービスその他,情報・通信業,プライム（内国株式）
8057.T,内田洋行,JP,卸売業,商社・卸売,卸売業,プライム（内国株式）
8058.T,三菱商事,JP,卸売業,商社・卸売,卸売業,プライム（内国株式）
8059.T,第一実業,JP,卸売業,商社・卸売,卸売業,プライム（内国株式）
8060.T,キヤノンマーケティングジャパン,JP,卸売業,商社・卸売,卸売業,プライム（内国株式）
8061.T,西華産業,JP,卸売業,商社・卸売,卸売業,プライム（内国株式）
8065.T,佐藤商事,JP,卸売業,商社・卸売,卸売業,プライム（内国株式）
8066.T,三谷商事,JP,卸売業,商社・卸売,卸売業,スタンダード（内国株式）
8070.T,東京産業,JP,卸売業,商社・卸売,卸売業,プライム（内国株式）
8074.T,ＹＵＡＳＡ,JP,卸売業,商社・卸売,卸売業,プライム（内国株式）
8075.T,神鋼商事,JP,卸売業,商社・卸売,卸売業,プライム（内国株式）
8076.T,カノークス,JP,卸売業,商社・卸売,卸売業,スタンダード（内国株式）
8077.T,トルク,JP,卸売業,商社・卸売,卸売業,スタンダード（内国株式）
8078.T,阪和興業,JP,卸売業,商社・卸売,卸売業,プライム（内国株式）
8079.T,正栄食品工業,JP,卸売業,商社・卸売,卸売業,プライム（内国株式）
8081.T,カナデン,JP,卸売業,商社・卸売,卸売業,プライム（内国株式）
8084.T,ＲＹＯＤＥＮ,JP,卸売業,商社・卸売,卸売業,プライム（内国株式）
8085.T,ナラサキ産業,JP,卸売業,商社・卸売,卸売業,スタンダード（内国株式）
8086.T,ニプロ,JP,精密機器,電機・精密,精密機器,プライム（内国株式）
8088.T,岩谷産業,JP,卸売業,商社・卸売,卸売業,プライム（内国株式）
8089.T,ナイス,JP,卸売業,商社・卸売,卸売業,スタンダード（内国株式）
8091.T,ニチモウ,JP,卸売業,商社・卸売,卸売業,プライム（内国株式）
8093.T,極東貿易,JP,卸売業,商社・卸売,卸売業,プライム（内国株式）
8095.T,アステナホールディングス,JP,卸売業,商社・卸売,卸売業,プライム（内国株式）
8097.T,三愛オブリ,JP,卸売業,商社・卸売,卸売業,プライム（内国株式）
8098.T,稲畑産業,JP,卸売業,商社・卸売,卸売業,プライム（内国株式）
8101.T,ＧＳＩクレオス,JP,卸売業,商社・卸売,卸売業,プライム（内国株式）
8103.T,明和産業,JP,卸売業,商社・卸売,卸売業,プライム（内国株式）
8104.T,クワザワホールディングス,JP,卸売業,商社・卸売,卸売業,スタンダード（内国株式）
8105.T,Ｂｉｔｃｏｉｎ Ｊａｐａｎ,JP,卸売業,商社・卸売,卸売業,スタンダード（内国株式）
8107.T,キムラタン,JP,繊維製品,素材・化学,繊維製品,スタンダード（内国株式）
8111.T,ゴールドウイン,JP,繊維製品,素材・化学,繊維製品,プライム（内国株式）
8113.T,ユニ・チャーム,JP,化学,素材・化学,化学,プライム（内国株式）
8115.T,ムーンバット,JP,卸売業,商社・卸売,卸売業,スタンダード（内国株式）
8117.T,中央自動車工業,JP,卸売業,商社・卸売,卸売業,スタンダード（内国株式）
8118.T,キング,JP,繊維製品,素材・化学,繊維製品,スタンダード（内国株式）
8119.T,三栄コーポレーション,JP,卸売業,商社・卸売,卸売業,スタンダード（内国株式）
8123.T,川辺,JP,卸売業,商社・卸売,卸売業,スタンダード（内国株式）
8125.T,ワキタ,JP,卸売業,商社・卸売,卸売業,プライム（内国株式）
8127.T,ヤマトインターナショナル,JP,繊維製品,素材・化学,繊維製品,スタンダード（内国株式）
8129.T,東邦ホールディングス,JP,卸売業,商社・卸売,卸売業,プライム（内国株式）
8130.T,サンゲツ,JP,卸売業,商社・卸売,卸売業,プライム（内国株式）
8131.T,ミツウロコグループホールディングス,JP,卸売業,商社・卸売,卸売業,スタンダード（内国株式）
8132.T,シナネンホールディングス,JP,卸売業,商社・卸売,卸売業,プライム（内国株式）
8133.T,伊藤忠エネクス,JP,卸売業,商社・卸売,卸売業,プライム（内国株式）
8135.T,ゼット,JP,卸売業,商社・卸売,卸売業,スタンダード（内国株式）
8136.T,サンリオ,JP,卸売業,商社・卸売,卸売業,プライム（内国株式）
8137.T,サンワテクノス,JP,卸売業,商社・卸売,卸売業,プライム（内国株式）
8138.T,三京化成,JP,卸売業,商社・卸売,卸売業,スタンダード（内国株式）
8139.T,ナガホリ,JP,卸売業,商社・卸売,卸売業,スタンダード（内国株式）
8141.T,新光商事,JP,卸売業,商社・卸売,卸売業,プライム（内国株式）
8142.T,トーホー,JP,卸売業,商社・卸売,卸売業,プライム（内国株式）
8143.T,ラピーヌ,JP,繊維製品,素材・化学,繊維製品,スタンダード（内国株式）
8144.T,デンキョーグループホールディングス,JP,卸売業,商社・卸売,卸売業,スタンダード（内国株式）
8147.T,トミタ,JP,卸売業,商社・卸売,卸売業,スタンダード（内国株式）
8150.T,三信電気,JP,卸売業,商社・卸売,卸売業,プライム（内国株式）
8151.T,東陽テクニカ,JP,卸売業,商社・卸売,卸売業,プライム（内国株式）
8152.T,ソマール,JP,卸売業,商社・卸売,卸売業,スタンダード（内国株式）
8153.T,モスフードサービス,JP,卸売業,商社・卸売,卸売業,プライム（内国株式）
8154.T,加賀電子,JP,卸売業,商社・卸売,卸売業,プライム（内国株式）
8157.T,都築電気,JP,情報・通信業,情報通信・サービスその他,情報・通信業,プライム（内国株式）
8158.T,ソーダニッカ,JP,卸売業,商社・卸売,卸売業,プライム（内国株式）
8159.T,立花エレテック,JP,卸売業,商社・卸売,卸売業,プライム（内国株式）
8160.T,木曽路,JP,小売業,小売,小売業,プライム（内国株式）
8163.T,ＳＲＳホールディングス,JP,小売業,小売,小売業,プライム（内国株式）
8165.T,千趣会,JP,小売業,小売,小売業,スタンダード（内国株式）
8166.T,タカキュー,JP,小売業,小売,小売業,スタンダード（内国株式）
8167.T,リテールパートナーズ,JP,小売業,小売,小売業,プライム（内国株式）
8173.T,Ｊｏｓｈｉｎ,JP,小売業,小売,小売業,プライム（内国株式）
8174.T,日本瓦斯,JP,小売業,小売,小売業,プライム（内国株式）
8179.T,ロイヤルホールディングス,JP,小売業,小売,小売業,プライム（内国株式）
8181.T,東天紅,JP,小売業,小売,小売業,スタンダード（内国株式）
8185.T,チヨダ,JP,小売業,小売,小売業,プライム（内国株式）
8194.T,ライフコーポレーション,JP,小売業,小売,小売業,プライム（内国株式）
8198.T,マックスバリュ東海,JP,小売業,小売,小売業,スタンダード（内国株式）
8200.T,リンガーハット,JP,小売業,小売,小売業,プライム（内国株式）
8202.T,ラオックスホールディングス,JP,小売業,小売,小売業,スタンダード（内国株式）
8203.T,ＭｒＭａｘＨＤ,JP,小売業,小売,小売業,プライム（内国株式）
8207.T,テンアライド,JP,小売業,小売,小売業,スタンダード（内国株式）
8214.T,ＡＯＫＩホールディングス,JP,小売業,小売,小売業,プライム（内国株式）
8217.T,オークワ,JP,小売業,小売,小売業,プライム（内国株式）
8218.T,コメリ,JP,小売業,小売,小売業,プライム（内国株式）
8219.T,青山商事,JP,小売業,小売,小売業,プライム（内国株式）
8225.T,タカチホ,JP,卸売業,商社・卸売,卸売業,スタンダード（内国株式）
8226.T,理経,JP,卸売業,商社・卸売,卸売業,スタンダード（内国株式）
8227.T,しまむら,JP,小売業,小売,小売業,プライム（内国株式）
8230.T,はせがわ,JP,小売業,小売,小売業,スタンダード（内国株式）
8233.T,高島屋,JP,小売業,小売,小売業,プライム（内国株式）
8237.T,松屋,JP,小売業,小売,小売業,プライム（内国株式）
8242.T,エイチ・ツー・オー リテイリング,JP,小売業,小売,小売業,プライム（内国株式）
8244.T,近鉄百貨店,JP,小売業,小売,小売業,スタンダード（内国株式）
8247.T,大和,JP,小売業,小売,小売業,スタンダード（内国株式）
8252.T,丸井グループ,JP,小売業,小売,小売業,プライム（内国株式）
8253.T,クレディセゾン,JP,その他金融業,金融（除く銀行）,その他金融業,プライム（内国株式）
8254.T,さいか屋,JP,小売業,小売,小売業,スタンダード（内国株式）
8255.T,アクシアル リテイリング,JP,小売業,小売,小売業,プライム（内国株式）
8260.T,井筒屋,JP,小売業,小売,小売業,スタンダード（内国株式）
8267.T,イオン,JP,小売業,小売,小売業,プライム（内国株式）
8273.T,イズミ,JP,小売業,小売,小売業,プライム（内国株式）
8275.T,フォーバル,JP,卸売業,商社・卸売,卸売業,スタンダード（内国株式）
8276.T,平和堂,JP,小売業,小売,小売業,プライム（内国株式）
8278.T,フジ,JP,小売業,小売,小売業,プライム（内国株式）
8281.T,ゼビオホールディングス,JP,小売業,小売,小売業,プライム（内国株式）
8282.T,ケーズホールディングス,JP,小売業,小売,小売業,プライム（内国株式）
8283.T,ＰＡＬＴＡＣ,JP,卸売業,商社・卸売,卸売業,プライム（内国株式）
8285.T,三谷産業,JP,卸売業,商社・卸売,卸売業,スタンダード（内国株式）
8291.T,日産東京販売ホールディングス,JP,小売業,小売,小売業,スタンダード（内国株式）
8303.T,ＳＢＩ新生銀行,JP,銀行業,銀行,銀行業,プライム（内国株式）
8304.T,あおぞら銀行,JP,銀行業,銀行,銀行業,プライム（内国株式）
8306.T,三菱ＵＦＪフィナンシャル・グループ,JP,銀行業,銀行,銀行業,プライム（内国株式）
8308.T,りそなホールディングス,JP,銀行業,銀行,銀行業,プライム（内国株式）
8309.T,三井住友トラストグループ,JP,銀行業,銀行,銀行業,プライム（内国株式）
8316.T,三井住友フィナンシャルグループ,JP,銀行業,銀行,銀行業,プライム（内国株式）
8331.T,千葉銀行,JP,銀行業,銀行,銀行業,プライム（内国株式）
8334.T,群馬銀行,JP,銀行業,銀行,銀行業,プライム（内国株式）
8336.T,武蔵野銀行,JP,銀行業,銀行,銀行業,プライム（内国株式）
8337.T,千葉興業銀行,JP,銀行業,銀行,銀行業,プライム（内国株式）
8338.T,筑波銀行,JP,銀行業,銀行,銀行業,プライム（内国株式）
8341.T,七十七銀行,JP,銀行業,銀行,銀行業,プライム（内国株式）
8343.T,秋田銀行,JP,銀行業,銀行,銀行業,プライム（内国株式）
8344.T,山形銀行,JP,銀行業,銀行,銀行業,プライム（内国株式）
8345.T,岩手銀行,JP,銀行業,銀行,銀行業,プライム（内国株式）
8346.T,東邦銀行,JP,銀行業,銀行,銀行業,プライム（内国株式）
8349.T,東北銀行,JP,銀行業,銀行,銀行業,スタンダード（内国株式）
8354.T,ふくおかフィナンシャルグループ,JP,銀行業,銀行,銀行業,プライム（内国株式）
8358.T,スルガ銀行,JP,銀行業,銀行,銀行業,プライム（内国株式）
8359.T,八十二長野銀行,JP,銀行業,銀行,銀行業,プライム（内国株式）
8360.T,山梨中央銀行,JP,銀行業,銀行,銀行業,プライム（内国株式）
8361.T,大垣共立銀行,JP,銀行業,銀行,銀行業,プライム（内国株式）
8362.T,福井銀行,JP,銀行業,銀行,銀行業,プライム（内国株式）
8364.T,清水銀行,JP,銀行業,銀行,銀行業,プライム（内国株式）
8365.T,富山銀行,JP,銀行業,銀行,銀行業,スタンダード（内国株式）
8366.T,滋賀銀行,JP,銀行業,銀行,銀行業,プライム（内国株式）
8367.T,南都銀行,JP,銀行業,銀行,銀行業,プライム（内国株式）
8368.T,百五銀行,JP,銀行業,銀行,銀行業,プライム（内国株式）
8370.T,紀陽銀行,JP,銀行業,銀行,銀行業,プライム（内国株式）
8377.T,ほくほくフィナンシャルグループ,JP,銀行業,銀行,銀行業,プライム（内国株式）
8381.T,山陰合同銀行,JP,銀行業,銀行,銀行業,プライム（内国株式）
8383.T,鳥取銀行,JP,銀行業,銀行,銀行業,スタンダード（内国株式）
8386.T,百十四銀行,JP,銀行業,銀行,銀行業,プライム（内国株式）
8387.T,四国銀行,JP,銀行業,銀行,銀行業,プライム（内国株式）
8388.T,阿波銀行,JP,銀行業,銀行,銀行業,プライム（内国株式）
8392.T,大分銀行,JP,銀行業,銀行,銀行業,プライム（内国株式）
8393.T,宮崎銀行,JP,銀行業,銀行,銀行業,プライム（内国株式）
8395.T,佐賀銀行,JP,銀行業,銀行,銀行業,プライム（内国株式）
8399.T,琉球銀行,JP,銀行業,銀行,銀行業,プライム（内国株式）
8410.T,セブン銀行,JP,銀行業,銀行,銀行業,プライム（内国株式）
8411.T,みずほフィナンシャルグループ,JP,銀行業,銀行,銀行業,プライム（内国株式）
8416.T,高知銀行,JP,銀行業,銀行,銀行業,スタンダード（内国株式）
8418.T,山口フィナンシャルグループ,JP,銀行業,銀行,銀行業,プライム（内国株式）
8424.T,芙蓉総合リース,JP,その他金融業,金融（除く銀行）,その他金融業,プライム（内国株式）
8425.T,みずほリース,JP,その他金融業,金融（除く銀行）,その他金融業,プライム（内国株式）
8439.T,東京センチュリー,JP,その他金融業,金融（除く銀行）,その他金融業,プライム（内国株式）
8473.T,ＳＢＩホールディングス,JP,証券、商品先物取引業,金融（除く銀行）,証券、商品先物取引業,プライム（内国株式）
8508.T,Ｊトラスト,JP,その他金融業,金融（除く銀行）,その他金融業,スタンダード（内国株式）
8511.T,日本証券金融,JP,その他金融業,金融（除く銀行）,その他金融業,プライム（内国株式）
8518.T,日本アジア投資,JP,証券、商品先物取引業,金融（除く銀行）,証券、商品先物取引業,スタンダード（内国株式）
